"2012-01-02 16:45:58.817517","61-8550_2012","Assigned to analyst"
"2012-01-02 20:06:17.501888","61-8550_2012","Response"
"2012-01-02 22:01:36.244782","7-2132_2012","Assigned to analyst"
"2012-01-03 01:54:47.233510","7-2132_2012","Response"
"2012-01-03 02:10:53.748343","7-2132_2012","Response"
"2012-01-03 03:23:18.971685","7-2132_2012","Response"
"2012-01-03 08:06:29.092571","7-2132_2012","Response"
"2012-01-03 11:11:45.621966","7-2132_2012","Response"
"2012-01-03 16:00:31.987323","7-2132_2012","Response"
"2012-01-03 19:58:46.976421","7-2132_2012","Response"
"2012-01-04 03:20:42.458877","7-2132_2012","Response"
"2012-01-05 16:57:34.892943","61-8550_2012","Close"
"2012-01-05 22:12:50.926703","7-2132_2012","Close"
"2012-01-06 08:57:32.287695","53-4270_2012","Assigned to analyst"
"2012-01-06 11:24:13.216741","53-4270_2012","Response"
"2012-01-06 16:15:21.014113","53-4270_2012","Response"
"2012-01-06 18:52:49.387480","53-4270_2012","Response"
"2012-01-06 20:19:11.866598","53-4270_2012","Response"
"2012-01-06 20:59:21.234844","53-4270_2012","Response"
"2012-01-06 23:48:26.403847","53-4270_2012","Response"
"2012-01-06 23:50:08.060875","53-4270_2012","Response"
"2012-01-07 03:04:59.422530","53-4270_2012","Response"
"2012-01-07 04:09:13.929386","53-4270_2012","Response"
"2012-01-07 08:31:07.215929","53-4270_2012","Response"
"2012-01-07 18:12:36.969285","53-4270_2012","Close"
"2012-01-11 06:24:15.736394","68-656_2012","Assigned to analyst"
"2012-01-12 02:35:13.425090","68-656_2012","Response"
"2012-01-13 17:20:41.977242","68-656_2012","Response"
"2012-01-14 10:56:56.119081","68-656_2012","Response"
"2012-01-15 06:04:35.069664","68-656_2012","Response"
"2012-01-15 15:51:02.542682","68-656_2012","Response"
"2012-01-19 22:25:30.354665","37-1221_2012","Assigned to analyst"
"2012-01-21 02:51:06.193595","37-1221_2012","Response"
"2012-01-22 18:24:21.482143","37-1221_2012","Response"
"2012-01-23 20:37:45.174178","14-2011_2012","Assigned to analyst"
"2012-01-25 04:15:01.584506","37-1221_2012","Response"
"2012-01-25 04:46:11.652701","37-1221_2012","Response"
"2012-01-25 07:36:15.416427","47-4823_2012","Assigned to analyst"
"2012-01-26 01:01:46.338854","97-9760_2012","Assigned to analyst"
"2012-01-26 01:51:15.306115","47-4823_2012","Response"
"2012-01-26 10:04:49.973853","19-6640_2012","Assigned to analyst"
"2012-01-26 19:35:40.073235","14-2011_2012","Response"
"2012-01-26 22:42:03.406396","37-1221_2012","Response"
"2012-01-27 23:29:29.326186","47-4823_2012","Response"
"2012-01-28 12:15:49.976644","37-1221_2012","Response"
"2012-01-28 17:10:19.442851","97-9760_2012","Response"
"2012-01-28 19:05:53.415593","14-2011_2012","Response"
"2012-01-29 10:19:32.556373","37-1221_2012","Response"
"2012-01-30 00:20:54.097562","97-9760_2012","Response"
"2012-01-30 02:30:31.111547","47-4823_2012","Response"
"2012-01-30 20:46:35.552771","19-6640_2012","Response"
"2012-02-01 05:08:04.759952","97-9760_2012","Response"
"2012-02-01 08:13:10.210010","97-9760_2012","Response"
"2012-02-01 11:17:49.089115","97-9760_2012","Response"
"2012-02-01 13:54:29.504533","97-9760_2012","Response"
"2012-02-01 14:14:12.638014","33-184_2012","Assigned to analyst"
"2012-02-02 14:27:45.335895","19-6640_2012","Response"
"2012-02-03 03:40:27.150534","19-6640_2012","Response"
"2012-02-03 15:30:37.290313","33-184_2012","Response"
"2012-02-04 01:51:35.199551","19-6640_2012","Response"
"2012-02-04 14:08:20.574845","68-656_2012","Close"
"2012-02-05 00:23:26.274696","19-6640_2012","Response"
"2012-02-05 10:18:32.971252","37-1221_2012","Close"
"2012-02-05 12:02:14.268684","33-184_2012","Response"
"2012-02-06 20:29:38.807686","19-6640_2012","Response"
"2012-02-07 05:09:42.957675","33-184_2012","Response"
"2012-02-07 13:32:31.848953","91-5073_2012","Assigned to analyst"
"2012-02-07 14:32:06.178022","91-5073_2012","Response"
"2012-02-07 18:11:31.664671","91-5073_2012","Response"
"2012-02-07 20:52:59.506310","91-5073_2012","Response"
"2012-02-08 00:08:59.444467","91-5073_2012","Response"
"2012-02-08 00:43:30.833114","91-5073_2012","Response"
"2012-02-08 02:17:44.453839","33-184_2012","Response"
"2012-02-08 03:22:23.540505","91-5073_2012","Response"
"2012-02-08 06:08:54.686892","98-9693_2012","Assigned to analyst"
"2012-02-08 09:34:16.284328","98-9693_2012","Response"
"2012-02-09 04:42:10.637346","19-6640_2012","Response"
"2012-02-10 16:32:01.553893","97-9760_2012","Close"
"2012-02-10 22:58:02.939833","19-6640_2012","Response"
"2012-02-11 01:24:33.901142","33-184_2012","Response"
"2012-02-11 08:12:57.273158","19-6640_2012","Response"
"2012-02-12 01:48:10.461157","45-6479_2012","Assigned to analyst"
"2012-02-12 09:06:13.712122","98-9693_2012","Response"
"2012-02-12 19:44:59.458610","33-184_2012","Response"
"2012-02-12 22:53:14.561903","91-5073_2012","Close"
"2012-02-13 01:16:30.830990","20-66_2012","Assigned to analyst"
"2012-02-13 02:21:42.167952","20-66_2012","Response"
"2012-02-13 03:50:53.628381","20-66_2012","Response"
"2012-02-13 08:32:09.755657","20-66_2012","Response"
"2012-02-13 10:20:23.238295","20-66_2012","Response"
"2012-02-13 12:38:58.060723","20-66_2012","Response"
"2012-02-13 13:10:20.312378","19-6640_2012","Response"
"2012-02-15 14:17:08.074215","20-66_2012","Close"
"2012-02-16 09:08:52.509067","64-1993_2012","Assigned to analyst"
"2012-02-16 19:06:01.830742","45-6479_2012","Response"
"2012-02-16 23:30:11.015032","13-6028_2012","Assigned to analyst"
"2012-02-17 01:02:32.633818","13-6028_2012","Response"
"2012-02-17 05:08:12.990580","13-6028_2012","Response"
"2012-02-17 05:18:58.272572","14-2011_2012","Close"
"2012-02-17 06:54:49.974812","64-1993_2012","Response"
"2012-02-17 13:08:12.234010","13-6028_2012","Response"
"2012-02-17 14:33:32.944544","13-6028_2012","Response"
"2012-02-18 13:41:31.833669","45-6479_2012","Response"
"2012-02-18 21:17:18.854640","64-1993_2012","Response"
"2012-02-19 10:50:30.423313","64-1993_2012","Response"
"2012-02-20 12:51:42.341284","64-1993_2012","Response"
"2012-02-21 07:10:56.816313","64-1993_2012","Response"
"2012-02-22 04:02:30.272821","45-6479_2012","Response"
"2012-02-22 09:38:20.804412","45-6479_2012","Response"
"2012-02-22 10:51:57.180796","73-469_2012","Assigned to analyst"
"2012-02-22 12:21:02.172973","45-6479_2012","Response"
"2012-02-22 14:49:38.790835","73-469_2012","Response"
"2012-02-22 18:20:37.157853","64-1993_2012","Response"
"2012-02-22 19:49:04.844807","73-469_2012","Response"
"2012-02-23 01:48:10.610323","73-469_2012","Response"
"2012-02-23 02:48:50.638081","73-469_2012","Response"
"2012-02-23 15:24:53.807977","64-1993_2012","Response"
"2012-02-25 02:56:37.320309","45-6479_2012","Response"
"2012-02-25 06:08:07.697738","64-1993_2012","Response"
"2012-02-25 16:05:20.418249","13-6028_2012","Close"
"2012-02-26 15:20:31.940787","64-1993_2012","Response"
"2012-02-27 06:27:51.815036","73-469_2012","Close"
"2012-02-27 18:33:29.855523","64-1993_2012","Response"
"2012-02-28 14:47:29.124479","45-6479_2012","Response"
"2012-03-02 20:26:01.795174","45-6479_2012","Response"
"2012-03-03 14:54:09.939000","83-5507_2012","Assigned to analyst"
"2012-03-04 11:01:58.392922","45-6479_2012","Response"
"2012-03-04 11:59:38.048273","83-5507_2012","Response"
"2012-03-05 16:14:28.607453","19-6640_2012","Close"
"2012-03-06 02:29:05.071707","83-5507_2012","Response"
