"99-1114","Person99_2010","Team2","H,F,G","2010-01-04 21:28:16","2010-09-20 20:26:35.091390"
"42-1594","Upd49","Team2","F,D,J","2010-01-08 16:42:47","2012-01-01 00:00:00"
"131-1814","Upd27","Team2","","2010-01-11 16:49:51","2011-01-01 00:00:00"
"145-7210","Upd53","Team3","K,D,J,C","2010-01-16 05:34:25","2013-01-01 00:00:00"
"167-6213","Upd14","Team2","D,B,G,E","2010-01-26 01:48:00","2012-01-01 00:00:00"
"194-4816","Upd42","Team2","G,E,A,F","2010-01-26 14:11:59","2012-01-01 00:00:00"
"54-2309","Upd55","Team2","J,K,I","2010-02-02 20:36:20","2011-01-01 00:00:00"
"142-6226","Upd54","Team1","C,G","2010-02-08 22:01:15","2012-01-01 00:00:00"
"112-7492","Upd36","Team2","H,A,F,G","2010-02-13 02:14:36","2013-01-01 00:00:00"
"187-2941","Upd26","Team4","H,E,K,G","2010-02-15 08:57:01","2013-01-01 00:00:00"
"9-8910","Person9_2010","Team1","D,B,E","2010-02-17 13:18:32","2010-08-02 07:46:35.054169"
"76-8987","Person76_2010","Team1","","2010-02-18 05:44:07","2010-04-20 08:43:50.677689"
"121-1588","Upd50","Team2","I,C,F","2010-02-24 05:33:14","2011-01-01 00:00:00"
"62-5628","Person62_2010","Team1","I,D","2010-02-28 02:12:36","2010-12-18 01:34:41.718407"
"67-9959","Upd30","Team2","E,H","2010-03-03 17:59:14","2013-01-01 00:00:00"
"170-5521","Person170_2010","Team3","G","2010-03-10 15:28:59","2010-03-24 07:39:34.032968"
"102-6339","Upd42","Team3","K,H,I,D,C","2010-03-11 08:08:17","2013-01-01 00:00:00"
"72-8475","Person72_2010","Team2","I,J,G,F","2010-03-13 03:50:27","2010-03-27 17:05:36.543765"
"26-552","Person26_2010","Team2","D,F,A,K","2010-03-15 01:22:21","2010-12-18 15:10:02.031034"
"51-4253","Upd53","Team2","F,I,A","2010-03-17 04:08:24","2012-01-01 00:00:00"
"134-5737","Person134_2010","Team1","K","2010-03-17 12:51:19","2011-01-01 17:08:58.859970"
"122-2635","Upd53","Team1","J","2010-03-20 21:43:37","2011-01-01 00:00:00"
"93-887","Person93_2010","Team1","","2010-03-23 05:51:12","2010-09-30 10:27:44.520539"
"180-9230","Upd7","Team4","A,K,D,F","2010-03-23 22:16:51","2012-01-01 00:00:00"
"59-5211","Upd37","Team1","D,H","2010-03-24 20:27:17","2011-01-01 00:00:00"
"12-7227","Upd59","Team2","E,J,H,A,F,D","2010-03-29 21:38:51","2013-01-01 00:00:00"
"39-7220","Person39_2010","Team3","I,G","2010-03-31 11:51:02","2010-11-18 17:10:23.198425"
"153-6023","Upd16","Team4","I,E,A","2010-04-02 11:43:07","2013-01-01 00:00:00"
"188-8013","Person188_2010","Team1","E,I,D,H","2010-04-16 14:07:53","2011-01-15 11:33:05.723898"
"10-2032","Upd37","Team3","D,J,H,K,G","2010-04-17 12:35:00","2013-01-01 00:00:00"
"101-75","Person101_2010","Team4","H,A","2010-04-18 15:23:48","2010-08-22 01:26:36.331639"
"163-3147","Person163_2010","Team4","A,K","2010-04-22 01:07:22","2010-08-09 08:19:03.018616"
"47-7317","Upd52","Team3","A,J,H,I","2010-04-22 21:24:44","2012-01-01 00:00:00"
"90-995","Person90_2010","Team1","","2010-04-26 23:28:12","2010-05-23 21:22:04.954132"
"0-5800","Upd41","Team3","K,F,I,E,G","2010-04-30 05:14:54","2013-01-01 00:00:00"
"80-2851","Person80_2010","Team1","D,J,G","2010-04-30 14:14:55","2010-12-30 00:09:54.143942"
"74-9496","Upd5","Team3","F,K,J,A","2010-05-01 17:08:46","2013-01-01 00:00:00"
"196-5111","Upd46","Team1","","2010-05-04 13:46:11","2012-01-01 00:00:00"
"83-9737","Upd6","Team4","G,J","2010-05-09 05:31:34","2012-01-01 00:00:00"
"110-6219","Upd13","Team1","C,A,B,K,J","2010-06-02 07:23:46","2012-01-01 00:00:00"
"63-6352","Person63_2010","Team4","J,K,H","2010-06-03 08:35:52","2011-01-24 15:03:36.571432"
"57-5349","Person57_2010","Team3","","2010-06-05 08:33:03","2010-11-24 12:11:32.289084"
"78-576","Upd57","Team1","E","2010-06-05 20:08:54","2013-01-01 00:00:00"
"135-4310","Upd25","Team4","J,D","2010-06-11 12:01:43","2013-01-01 00:00:00"
"46-5231","Upd33","Team3","K,B,G,J","2010-06-14 13:46:12","2013-01-01 00:00:00"
"96-3395","Person96_2010","Team1","B","2010-06-18 16:20:43","2011-02-13 04:20:35.550703"
"109-8649","Person109_2010","Team4","F,D,I","2010-06-25 09:00:02","2010-12-27 13:58:20.242451"
"132-997","Upd26","Team2","C","2010-06-27 00:17:36","2012-01-01 00:00:00"
"177-4084","Person177_2010","Team2","H,C,K,A","2010-07-01 03:03:09","2010-08-06 06:19:32.829682"
"176-6783","Person176_2010","Team3","","2010-07-03 00:26:01","2011-04-22 01:11:12.725271"
"123-9550","Person123_2010","Team4","K,F","2010-07-09 07:21:42","2011-04-16 09:44:24.112105"
"14-6187","Upd46","Team3","E,G,H,F","2010-07-17 02:36:49","2011-01-01 00:00:00"
"160-9220","Upd18","Team4","E,I,D","2010-07-20 23:15:31","2013-01-01 00:00:00"
"100-9531","Upd30","Team1","G","2010-08-13 18:14:01","2011-01-01 00:00:00"
"88-4984","Upd33","Team4","D,H,A,C","2010-08-14 04:15:56","2011-01-01 00:00:00"
"37-3558","Upd44","Team2","A","2010-08-16 13:29:36","2011-01-01 00:00:00"
"84-3484","Upd24","Team2","G,F,I,H,E","2010-08-17 12:20:34","2013-01-01 00:00:00"
"15-5796","Upd48","Team3","I,F,H,G,A","2010-08-19 09:24:11","2013-01-01 00:00:00"
"198-5509","Person198_2010","Team2","A,E","2010-08-23 20:15:35","2011-01-11 20:52:10.118618"
"75-8601","Person75_2010","Team3","F","2010-08-24 17:42:47","2010-09-04 15:31:05.839317"
"30-7723","Person30_2010","Team2","D,K","2010-08-26 21:34:31","2011-03-18 18:50:58.667568"
"6-2726","Person6_2010","Team2","C","2010-08-27 07:32:48","2010-12-28 00:28:00.261037"
"34-8211","Person34_2010","Team1","B,J","2010-08-31 08:33:57","2010-12-07 00:56:41.275770"
"105-8197","Upd59","Team4","E,B,I","2010-09-02 23:05:41","2012-01-01 00:00:00"
"17-9773","Upd11","Team2","J,B,K,I","2010-09-04 12:51:47","2012-01-01 00:00:00"
"111-5835","Upd28","Team2","B,E,A,D","2010-09-08 09:05:28","2012-01-01 00:00:00"
"85-9405","Upd6","Team2","H,F,K,D","2010-09-18 20:55:26","2013-01-01 00:00:00"
"73-5176","Upd7","Team2","I,A","2010-09-19 15:40:45","2011-01-01 00:00:00"
"108-7129","Upd5","Team1","D,K","2010-09-28 21:24:16","2011-01-01 00:00:00"
"40-9073","Person40_2010","Team1","B","2010-10-02 09:07:53","2010-10-04 14:58:36.062736"
"7-1647","Upd28","Team2","","2010-10-08 01:41:20","2011-01-01 00:00:00"
"60-8585","Upd3","Team4","H,A","2010-10-08 17:41:20","2012-01-01 00:00:00"
"156-5710","Upd51","Team1","E,F,J,I","2010-10-11 15:04:59","2013-01-01 00:00:00"
"38-7356","Person38_2010","Team4","K,G,J","2010-10-11 17:17:07","2011-08-03 23:20:09.872886"
"149-9994","Upd39","Team1","C,I,E","2010-10-24 17:54:48","2013-01-01 00:00:00"
"151-4884","Person151_2010","Team2","K,H,A","2010-10-24 18:51:02","2011-05-06 13:35:26.992864"
"79-7647","Upd9","Team4","F,D,K,B","2010-11-02 09:36:46","2013-01-01 00:00:00"
"161-4721","Person161_2010","Team3","B","2010-11-05 19:02:10","2011-01-31 16:39:34.542969"
"86-5428","Person86_2010","Team3","G,J,I","2010-11-25 10:30:43","2010-11-25 21:52:40.423116"
"183-6005","Upd19","Team4","E,I,D,B","2010-12-01 22:53:37","2013-01-01 00:00:00"
"2-7021","Upd29","Team2","J,E,H","2010-12-02 22:24:05","2013-01-01 00:00:00"
"18-6516","Upd44","Team4","D,A,E","2010-12-12 02:20:45","2013-01-01 00:00:00"
"92-9381","Upd28","Team3","H,G,A","2010-12-21 12:31:43","2013-01-01 00:00:00"
"166-1274","Upd12","Team4","F,A,C","2010-12-25 18:43:19","2013-01-01 00:00:00"
"128-2164","Person128_2010","Team3","A,K","2010-12-26 08:19:11","2011-03-09 14:29:58.165903"
"50-1157","Person50_2011","Team3","","2011-01-01 05:22:26","2011-05-10 05:50:59.816811"
"47-2938","Upd48","Team2","I,D,G,J","2011-01-14 10:31:36","2012-01-01 00:00:00"
"59-2596","Upd58","Team1","G,B,C","2011-01-19 20:59:34","2013-01-01 00:00:00"
"12-1951","Person12_2011","Team3","I,C,B","2011-02-11 00:42:19","2011-05-25 04:14:00.483573"
"38-8134","Person38_2011","Team1","E","2011-03-12 05:40:14","2011-08-30 03:38:37.089088"
"54-3076","Person54_2011","Team4","D,A","2011-03-18 05:58:26","2011-09-05 18:16:39.590833"
"57-5253","Person57_2011","Team4","B,I,J","2011-03-22 00:56:22","2011-03-29 10:24:51.454160"
"25-2608","Upd3","Team4","C,A","2011-04-07 08:53:26","2013-01-01 00:00:00"
"44-3183","Upd33","Team3","K,I,A","2011-04-16 07:36:08","2012-01-01 00:00:00"
"0-7513","Upd55","Team2","I,D","2011-05-05 22:55:10","2013-01-01 00:00:00"
"16-4292","Upd54","Team3","D,G,K,I,E","2011-05-28 01:09:39","2013-01-01 00:00:00"
"3-5313","Upd10","Team2","G,K,I","2011-05-31 02:22:44","2012-01-01 00:00:00"
"37-7446","Person37_2011","Team3","E,H,B","2011-06-30 06:40:19","2011-09-22 12:34:54.754332"
"31-502","Person31_2011","Team3","H,J,B,I","2011-06-30 07:59:06","2012-01-24 01:17:18.687037"
"46-1814","Person46_2011","Team2","J","2011-06-30 15:00:03","2012-01-22 03:59:02.209429"
"56-16","Upd31","Team2","K,J","2011-07-05 22:12:33","2012-01-01 00:00:00"
"14-4694","Upd23","Team1","E,G,A,H,K","2011-08-07 09:18:50","2013-01-01 00:00:00"
"39-5109","Person39_2011","Team1","K,F,B,E","2011-08-30 21:12:36","2011-11-05 21:00:39.728171"
"20-3193","Person20_2011","Team3","A,G","2011-09-20 07:17:03","2012-01-20 21:29:31.849574"
"7-3349","Upd45","Team1","B,J","2011-09-21 10:08:37","2013-01-01 00:00:00"
"55-6587","Upd8","Team4","H","2011-10-23 11:58:17","2013-01-01 00:00:00"
"36-2025","Person36_2011","Team4","F,C","2011-11-14 08:11:11","2012-02-09 13:32:16.186023"
"52-7319","Upd40","Team2","F,J","2011-12-10 21:39:57","2013-01-01 00:00:00"
"46-1633","Person46_2012","Team4","J,H,B","2012-01-13 15:57:54","2012-04-10 12:03:23.667885"
"7-137","Upd11","Team2","K,H","2012-01-30 16:28:40","2013-01-01 00:00:00"
"47-9951","Person47_2012","Team4","K,B,A,C","2012-02-02 01:37:40","2012-08-31 01:53:25.401436"
"44-3366","Person44_2012","Team2","","2012-02-24 14:22:21","2012-05-29 10:21:04.732693"
"52-6990","Person52_2012","Team3","C,J","2012-03-06 22:02:55","2012-05-21 17:42:43.393923"
"53-5881","Person53_2012","Team2","","2012-03-07 09:16:37","2012-10-18 02:53:42.263854"
"4-4489","Upd34","Team2","B,D","2012-03-13 23:10:01","2013-01-01 00:00:00"
"0-1314","Person0_2012","Team3","K,G","2012-03-17 12:54:53","2012-09-28 15:28:37.081213"
"11-5818","Person11_2012","Team3","","2012-04-07 12:39:34","2012-10-01 00:52:06.613206"
"27-8944","Upd49","Team2","E,J,D,B","2012-04-19 22:43:40","2013-01-01 00:00:00"
"17-6964","Person17_2012","Team4","B,G,E","2012-04-23 12:23:17","2012-07-14 05:34:23.383295"
"49-9201","Person49_2012","Team1","E,H,A,I","2012-04-24 14:30:33","2012-08-03 20:29:50.869106"
"14-6834","Person14_2012","Team4","","2012-05-11 15:45:17","2012-11-23 08:59:23.805466"
"28-6944","Person28_2012","Team1","E,A,H,F","2012-05-15 05:35:40","2012-09-05 06:20:47.943365"
"51-4106","Person51_2012","Team1","","2012-05-17 16:39:11","2013-02-16 19:05:17.456759"
"9-7914","Upd35","Team2","B,C,E,D","2012-07-03 02:54:29","2013-01-01 00:00:00"
"50-7040","Person50_2012","Team4","I,A,E,C","2012-07-03 08:40:41","2012-07-29 01:22:27.321001"
"8-9110","Person8_2012","Team2","K","2012-07-04 03:42:13","2012-08-28 03:56:10.005050"
"18-2081","Person18_2012","Team3","J,E,D","2012-07-04 16:41:48","2012-11-05 02:43:54.741497"
"42-9708","Upd20","Team2","D,H,K","2012-07-23 16:10:10","2013-01-01 00:00:00"
"26-8832","Person26_2012","Team1","","2012-07-27 09:48:49","2013-04-11 09:45:19.856632"
"13-8906","Person13_2012","Team4","I,F,B","2012-08-03 09:19:29","2012-12-11 16:14:33.359972"
"45-4208","Person45_2012","Team3","C,D","2012-08-21 07:27:28","2013-03-28 01:09:14.435445"
"36-7253","Person36_2012","Team3","G","2012-08-24 03:17:13","2013-05-27 09:05:48.945562"
"55-6496","Person55_2012","Team3","I,G","2012-09-01 07:55:45","2013-02-08 15:41:21.237781"
"41-1210","Person41_2012","Team3","J,I","2012-09-01 11:02:20","2013-03-14 09:04:13.887346"
"54-1577","Person54_2012","Team4","","2012-09-01 18:28:56","2012-10-15 03:11:11.507873"
"35-4208","Person35_2012","Team3","","2012-09-17 01:49:20","2012-11-11 04:47:01.754818"
"25-2132","Person25_2012","Team2","I,D","2012-09-20 05:46:14","2013-05-15 23:48:30.152108"
"48-1550","Person48_2012","Team3","C","2012-10-14 18:46:06","2013-06-10 23:55:50.663043"
"21-6202","Person21_2012","Team1","D,E,K","2012-10-15 01:10:53","2013-02-19 22:00:27.029005"
"1-6190","Person1_2012","Team1","F","2012-10-24 17:56:03","2013-05-13 17:57:04.219042"
"59-3815","Upd22","Team1","F,J,I","2012-10-25 23:28:21","2013-01-01 00:00:00"
"19-6664","Person19_2012","Team2","E,G,I","2012-11-06 07:22:33","2013-03-06 16:18:52.011276"
"23-1717","Upd46","Team3","F,B,H,A","2012-11-07 03:17:41","2013-01-01 00:00:00"
"39-1535","Person39_2012","Team3","D,B,C","2012-11-14 14:38:11","2013-02-17 14:43:58.684893"
"5-2830","Person5_2012","Team2","K,H,J","2012-11-16 18:04:41","2013-05-10 14:03:17.933339"
"43-5930","Person43_2012","Team3","","2012-11-16 20:10:49","2013-03-27 04:24:44.806765"
"22-4494","Person22_2012","Team1","B,E","2012-11-23 04:54:05","2013-05-16 05:30:27.153359"
"29-7261","Person29_2012","Team4","D","2012-12-12 06:33:02","2013-02-12 01:46:02.982922"
"20-2581","Person20_2012","Team3","A","2012-12-17 22:10:37","2013-04-27 07:59:10.081364"
"40-7249","Person40_2012","Team4","J","2012-12-25 11:48:19","2013-08-28 17:20:59.533080"
"26-8016","Person26_2013","Team2","","2013-01-05 16:34:34","2013-10-09 18:31:03.332480"
"25-3414","Person25_2013","Team1","B,G,C","2013-01-20 16:05:32","2013-04-09 11:12:06.168592"
"43-2941","Person43_2013","Team4","F,G,B","2013-01-22 01:21:43","2013-03-30 08:07:54.877526"
"17-664","Person17_2013","Team2","A,E","2013-01-22 05:50:30","2013-06-06 19:25:59.086789"
"31-707","Person31_2013","Team1","G","2013-01-24 16:49:31","2013-10-11 22:13:04.129722"
"42-862","Person42_2013","Team4","A","2013-01-30 12:24:49","2013-11-16 21:49:29.636235"
"1-249","Person1_2013","Team2","E,A,H,B","2013-01-31 14:10:50","2013-09-13 17:36:36.060619"
"10-7618","Person10_2013","Team3","K,G,E","2013-02-13 22:22:08","2013-11-25 16:11:15.414940"
"58-7488","Person58_2013","Team3","I","2013-02-16 19:19:41","2013-03-21 00:33:53.660793"
"12-4279","Person12_2013","Team1","E","2013-02-17 02:43:40","2013-08-03 06:30:55.438095"
"11-6209","Person11_2013","Team1","E,K","2013-02-27 00:55:30","2013-11-03 22:49:25.346773"
"3-2871","Person3_2013","Team1","K,F","2013-03-23 10:40:02","2013-07-03 17:19:07.408786"
"13-6026","Person13_2013","Team2","J","2013-03-25 08:36:49","2013-08-18 22:01:31.719499"
"29-5962","Person29_2013","Team2","A","2013-04-05 23:38:41","2013-05-15 07:35:42.432065"
"30-3131","Person30_2013","Team3","D,C,F","2013-04-14 11:36:03","2014-02-05 08:19:05.384597"
"49-78","Person49_2013","Team4","C","2013-04-15 21:55:34","2013-08-23 04:17:39.453961"
"59-3283","Person59_2013","Team3","E,I,J","2013-04-20 11:13:53","2013-04-25 16:35:40.803064"
"52-8643","Person52_2013","Team3","","2013-04-26 06:20:46","2013-10-21 18:02:30.145805"
"7-5819","Person7_2013","Team3","J,E","2013-04-26 17:12:36","2013-07-17 16:11:36.062266"
"37-213","Person37_2013","Team4","H,E","2013-04-28 20:34:15","2013-06-19 12:07:07.043511"
"24-5892","Person24_2013","Team4","F","2013-05-12 22:32:23","2013-10-14 13:13:33.227178"
"5-9611","Person5_2013","Team3","H","2013-05-14 08:13:22","2013-07-13 16:14:28.015155"
"41-702","Person41_2013","Team2","B","2013-05-17 20:59:41","2013-05-25 10:18:56.713771"
"2-36","Person2_2013","Team3","","2013-05-18 08:03:27","2013-12-29 07:45:58.839581"
"50-6528","Person50_2013","Team4","A","2013-05-20 03:43:23","2013-06-10 14:24:28.982281"
"44-4029","Person44_2013","Team1","I,B,E","2013-06-03 11:28:02","2014-03-23 16:27:54.238612"
"53-6908","Person53_2013","Team2","J,G,D,A","2013-06-12 22:59:55","2014-02-17 08:45:01.482638"
"56-9622","Person56_2013","Team3","K","2013-06-24 17:34:29","2013-10-01 19:20:27.054393"
"9-881","Person9_2013","Team2","G","2013-06-27 05:02:40","2013-08-03 11:05:45.019506"
"38-8489","Person38_2013","Team3","F,G,J,B","2013-06-29 02:55:25","2014-03-11 14:11:00.947567"
"36-5154","Person36_2013","Team2","A","2013-07-01 13:06:20","2014-01-02 23:28:27.463461"
"47-8728","Person47_2013","Team3","B,A","2013-07-11 06:56:17","2013-10-20 16:00:47.958060"
"48-5801","Person48_2013","Team1","","2013-07-16 23:41:30","2013-08-17 20:52:06.228127"
"46-4736","Person46_2013","Team2","D,G","2013-07-26 15:31:22","2014-03-23 16:24:55.345702"
"57-7706","Person57_2013","Team4","H","2013-07-31 11:40:45","2014-03-20 02:20:57.918313"
"4-6714","Person4_2013","Team4","","2013-08-08 07:53:50","2013-11-28 02:24:18.983160"
"15-6006","Person15_2013","Team4","","2013-09-07 12:09:58","2014-06-07 03:57:52.635608"
"35-4062","Person35_2013","Team1","D,C","2013-09-07 20:22:20","2014-04-25 23:44:55.583525"
"22-3094","Person22_2013","Team3","K,G","2013-09-19 18:25:28","2013-12-24 14:29:10.689066"
"20-8041","Person20_2013","Team4","K,H,B","2013-10-04 14:51:01","2014-01-09 03:13:19.358127"
"28-9694","Person28_2013","Team4","G","2013-10-07 18:29:02","2013-11-14 16:12:31.288309"
"33-3677","Person33_2013","Team4","","2013-10-11 22:26:09","2013-11-11 17:58:14.031047"
"54-1488","Person54_2013","Team1","","2013-10-15 22:46:13","2014-06-25 11:15:50.917969"
"40-4451","Person40_2013","Team4","D","2013-10-28 07:16:34","2014-04-15 08:21:20.975967"
"18-1901","Person18_2013","Team1","C,G","2013-10-30 12:29:04","2014-07-19 18:11:33.655935"
