"20130214","2013-02-14","14","14","2","02","February","Feb","Q1","2013","4","Thursday","Thu","06"
"20130215","2013-02-15","15","15","2","02","February","Feb","Q1","2013","5","Friday","Fri","06"
"20130216","2013-02-16","16","16","2","02","February","Feb","Q1","2013","6","Saturday","Sat","06"
"20130217","2013-02-17","17","17","2","02","February","Feb","Q1","2013","7","Sunday","Sun","07"
"20130218","2013-02-18","18","18","2","02","February","Feb","Q1","2013","1","Monday","Mon","07"
"20130219","2013-02-19","19","19","2","02","February","Feb","Q1","2013","2","Tuesday","Tue","07"
"20130220","2013-02-20","20","20","2","02","February","Feb","Q1","2013","3","Wednesday","Wed","07"
"20130221","2013-02-21","21","21","2","02","February","Feb","Q1","2013","4","Thursday","Thu","07"
"20130222","2013-02-22","22","22","2","02","February","Feb","Q1","2013","5","Friday","Fri","07"
"20130223","2013-02-23","23","23","2","02","February","Feb","Q1","2013","6","Saturday","Sat","07"
"20130224","2013-02-24","24","24","2","02","February","Feb","Q1","2013","7","Sunday","Sun","08"
"20130225","2013-02-25","25","25","2","02","February","Feb","Q1","2013","1","Monday","Mon","08"
"20130226","2013-02-26","26","26","2","02","February","Feb","Q1","2013","2","Tuesday","Tue","08"
"20130227","2013-02-27","27","27","2","02","February","Feb","Q1","2013","3","Wednesday","Wed","08"
"20130228","2013-02-28","28","28","2","02","February","Feb","Q1","2013","4","Thursday","Thu","08"
"20130301","2013-03-01","1","01","3","03","March","Mar","Q1","2013","5","Friday","Fri","08"
"20130302","2013-03-02","2","02","3","03","March","Mar","Q1","2013","6","Saturday","Sat","08"
"20130303","2013-03-03","3","03","3","03","March","Mar","Q1","2013","7","Sunday","Sun","09"
"20130304","2013-03-04","4","04","3","03","March","Mar","Q1","2013","1","Monday","Mon","09"
"20130305","2013-03-05","5","05","3","03","March","Mar","Q1","2013","2","Tuesday","Tue","09"
"20130306","2013-03-06","6","06","3","03","March","Mar","Q1","2013","3","Wednesday","Wed","09"
"20130307","2013-03-07","7","07","3","03","March","Mar","Q1","2013","4","Thursday","Thu","09"
"20130308","2013-03-08","8","08","3","03","March","Mar","Q1","2013","5","Friday","Fri","09"
"20130309","2013-03-09","9","09","3","03","March","Mar","Q1","2013","6","Saturday","Sat","09"
"20130310","2013-03-10","10","10","3","03","March","Mar","Q1","2013","7","Sunday","Sun","10"
"20130311","2013-03-11","11","11","3","03","March","Mar","Q1","2013","1","Monday","Mon","10"
"20130312","2013-03-12","12","12","3","03","March","Mar","Q1","2013","2","Tuesday","Tue","10"
"20130313","2013-03-13","13","13","3","03","March","Mar","Q1","2013","3","Wednesday","Wed","10"
"20130314","2013-03-14","14","14","3","03","March","Mar","Q1","2013","4","Thursday","Thu","10"
"20130315","2013-03-15","15","15","3","03","March","Mar","Q1","2013","5","Friday","Fri","10"
"20130316","2013-03-16","16","16","3","03","March","Mar","Q1","2013","6","Saturday","Sat","10"
"20130317","2013-03-17","17","17","3","03","March","Mar","Q1","2013","7","Sunday","Sun","11"
"20130318","2013-03-18","18","18","3","03","March","Mar","Q1","2013","1","Monday","Mon","11"
"20130319","2013-03-19","19","19","3","03","March","Mar","Q1","2013","2","Tuesday","Tue","11"
"20130320","2013-03-20","20","20","3","03","March","Mar","Q1","2013","3","Wednesday","Wed","11"
"20130321","2013-03-21","21","21","3","03","March","Mar","Q1","2013","4","Thursday","Thu","11"
"20130322","2013-03-22","22","22","3","03","March","Mar","Q1","2013","5","Friday","Fri","11"
"20130323","2013-03-23","23","23","3","03","March","Mar","Q1","2013","6","Saturday","Sat","11"
"20130324","2013-03-24","24","24","3","03","March","Mar","Q1","2013","7","Sunday","Sun","12"
"20130325","2013-03-25","25","25","3","03","March","Mar","Q1","2013","1","Monday","Mon","12"
"20130326","2013-03-26","26","26","3","03","March","Mar","Q1","2013","2","Tuesday","Tue","12"
"20130327","2013-03-27","27","27","3","03","March","Mar","Q1","2013","3","Wednesday","Wed","12"
"20130328","2013-03-28","28","28","3","03","March","Mar","Q1","2013","4","Thursday","Thu","12"
"20130329","2013-03-29","29","29","3","03","March","Mar","Q1","2013","5","Friday","Fri","12"
"20130330","2013-03-30","30","30","3","03","March","Mar","Q1","2013","6","Saturday","Sat","12"
"20130331","2013-03-31","31","31","3","03","March","Mar","Q1","2013","7","Sunday","Sun","13"
"20130401","2013-04-01","1","01","4","04","April","Apr","Q2","2013","1","Monday","Mon","13"
"20130402","2013-04-02","2","02","4","04","April","Apr","Q2","2013","2","Tuesday","Tue","13"
"20130403","2013-04-03","3","03","4","04","April","Apr","Q2","2013","3","Wednesday","Wed","13"
"20130404","2013-04-04","4","04","4","04","April","Apr","Q2","2013","4","Thursday","Thu","13"
"20130405","2013-04-05","5","05","4","04","April","Apr","Q2","2013","5","Friday","Fri","13"
"20130406","2013-04-06","6","06","4","04","April","Apr","Q2","2013","6","Saturday","Sat","13"
"20130407","2013-04-07","7","07","4","04","April","Apr","Q2","2013","7","Sunday","Sun","14"
"20130408","2013-04-08","8","08","4","04","April","Apr","Q2","2013","1","Monday","Mon","14"
"20130409","2013-04-09","9","09","4","04","April","Apr","Q2","2013","2","Tuesday","Tue","14"
"20130410","2013-04-10","10","10","4","04","April","Apr","Q2","2013","3","Wednesday","Wed","14"
"20130411","2013-04-11","11","11","4","04","April","Apr","Q2","2013","4","Thursday","Thu","14"
"20130412","2013-04-12","12","12","4","04","April","Apr","Q2","2013","5","Friday","Fri","14"
"20130413","2013-04-13","13","13","4","04","April","Apr","Q2","2013","6","Saturday","Sat","14"
"20130414","2013-04-14","14","14","4","04","April","Apr","Q2","2013","7","Sunday","Sun","15"
"20130415","2013-04-15","15","15","4","04","April","Apr","Q2","2013","1","Monday","Mon","15"
"20130416","2013-04-16","16","16","4","04","April","Apr","Q2","2013","2","Tuesday","Tue","15"
"20130417","2013-04-17","17","17","4","04","April","Apr","Q2","2013","3","Wednesday","Wed","15"
"20130418","2013-04-18","18","18","4","04","April","Apr","Q2","2013","4","Thursday","Thu","15"
"20130419","2013-04-19","19","19","4","04","April","Apr","Q2","2013","5","Friday","Fri","15"
"20130420","2013-04-20","20","20","4","04","April","Apr","Q2","2013","6","Saturday","Sat","15"
"20130421","2013-04-21","21","21","4","04","April","Apr","Q2","2013","7","Sunday","Sun","16"
"20130422","2013-04-22","22","22","4","04","April","Apr","Q2","2013","1","Monday","Mon","16"
"20130423","2013-04-23","23","23","4","04","April","Apr","Q2","2013","2","Tuesday","Tue","16"
"20130424","2013-04-24","24","24","4","04","April","Apr","Q2","2013","3","Wednesday","Wed","16"
"20130425","2013-04-25","25","25","4","04","April","Apr","Q2","2013","4","Thursday","Thu","16"
"20130426","2013-04-26","26","26","4","04","April","Apr","Q2","2013","5","Friday","Fri","16"
"20130427","2013-04-27","27","27","4","04","April","Apr","Q2","2013","6","Saturday","Sat","16"
"20130428","2013-04-28","28","28","4","04","April","Apr","Q2","2013","7","Sunday","Sun","17"
"20130429","2013-04-29","29","29","4","04","April","Apr","Q2","2013","1","Monday","Mon","17"
"20130430","2013-04-30","30","30","4","04","April","Apr","Q2","2013","2","Tuesday","Tue","17"
"20130501","2013-05-01","1","01","5","05","May","May","Q2","2013","3","Wednesday","Wed","17"
"20130502","2013-05-02","2","02","5","05","May","May","Q2","2013","4","Thursday","Thu","17"
"20130503","2013-05-03","3","03","5","05","May","May","Q2","2013","5","Friday","Fri","17"
"20130504","2013-05-04","4","04","5","05","May","May","Q2","2013","6","Saturday","Sat","17"
"20130505","2013-05-05","5","05","5","05","May","May","Q2","2013","7","Sunday","Sun","18"
"20130506","2013-05-06","6","06","5","05","May","May","Q2","2013","1","Monday","Mon","18"
"20130507","2013-05-07","7","07","5","05","May","May","Q2","2013","2","Tuesday","Tue","18"
"20130508","2013-05-08","8","08","5","05","May","May","Q2","2013","3","Wednesday","Wed","18"
"20130509","2013-05-09","9","09","5","05","May","May","Q2","2013","4","Thursday","Thu","18"
"20130510","2013-05-10","10","10","5","05","May","May","Q2","2013","5","Friday","Fri","18"
"20130511","2013-05-11","11","11","5","05","May","May","Q2","2013","6","Saturday","Sat","18"
"20130512","2013-05-12","12","12","5","05","May","May","Q2","2013","7","Sunday","Sun","19"
"20130513","2013-05-13","13","13","5","05","May","May","Q2","2013","1","Monday","Mon","19"
"20130514","2013-05-14","14","14","5","05","May","May","Q2","2013","2","Tuesday","Tue","19"
"20130515","2013-05-15","15","15","5","05","May","May","Q2","2013","3","Wednesday","Wed","19"
"20130516","2013-05-16","16","16","5","05","May","May","Q2","2013","4","Thursday","Thu","19"
"20130517","2013-05-17","17","17","5","05","May","May","Q2","2013","5","Friday","Fri","19"
"20130518","2013-05-18","18","18","5","05","May","May","Q2","2013","6","Saturday","Sat","19"
"20130519","2013-05-19","19","19","5","05","May","May","Q2","2013","7","Sunday","Sun","20"
"20130520","2013-05-20","20","20","5","05","May","May","Q2","2013","1","Monday","Mon","20"
"20130521","2013-05-21","21","21","5","05","May","May","Q2","2013","2","Tuesday","Tue","20"
"20130522","2013-05-22","22","22","5","05","May","May","Q2","2013","3","Wednesday","Wed","20"
"20130523","2013-05-23","23","23","5","05","May","May","Q2","2013","4","Thursday","Thu","20"
"20130524","2013-05-24","24","24","5","05","May","May","Q2","2013","5","Friday","Fri","20"
"20130525","2013-05-25","25","25","5","05","May","May","Q2","2013","6","Saturday","Sat","20"
"20130526","2013-05-26","26","26","5","05","May","May","Q2","2013","7","Sunday","Sun","21"
"20130527","2013-05-27","27","27","5","05","May","May","Q2","2013","1","Monday","Mon","21"
"20130528","2013-05-28","28","28","5","05","May","May","Q2","2013","2","Tuesday","Tue","21"
"20130529","2013-05-29","29","29","5","05","May","May","Q2","2013","3","Wednesday","Wed","21"
"20130530","2013-05-30","30","30","5","05","May","May","Q2","2013","4","Thursday","Thu","21"
"20130531","2013-05-31","31","31","5","05","May","May","Q2","2013","5","Friday","Fri","21"
"20130601","2013-06-01","1","01","6","06","June","Jun","Q2","2013","6","Saturday","Sat","21"
"20130602","2013-06-02","2","02","6","06","June","Jun","Q2","2013","7","Sunday","Sun","22"
"20130603","2013-06-03","3","03","6","06","June","Jun","Q2","2013","1","Monday","Mon","22"
"20130604","2013-06-04","4","04","6","06","June","Jun","Q2","2013","2","Tuesday","Tue","22"
"20130605","2013-06-05","5","05","6","06","June","Jun","Q2","2013","3","Wednesday","Wed","22"
"20130606","2013-06-06","6","06","6","06","June","Jun","Q2","2013","4","Thursday","Thu","22"
"20130607","2013-06-07","7","07","6","06","June","Jun","Q2","2013","5","Friday","Fri","22"
"20130608","2013-06-08","8","08","6","06","June","Jun","Q2","2013","6","Saturday","Sat","22"
"20130609","2013-06-09","9","09","6","06","June","Jun","Q2","2013","7","Sunday","Sun","23"
"20130610","2013-06-10","10","10","6","06","June","Jun","Q2","2013","1","Monday","Mon","23"
"20130611","2013-06-11","11","11","6","06","June","Jun","Q2","2013","2","Tuesday","Tue","23"
"20130612","2013-06-12","12","12","6","06","June","Jun","Q2","2013","3","Wednesday","Wed","23"
"20130613","2013-06-13","13","13","6","06","June","Jun","Q2","2013","4","Thursday","Thu","23"
"20130614","2013-06-14","14","14","6","06","June","Jun","Q2","2013","5","Friday","Fri","23"
"20130615","2013-06-15","15","15","6","06","June","Jun","Q2","2013","6","Saturday","Sat","23"
"20130616","2013-06-16","16","16","6","06","June","Jun","Q2","2013","7","Sunday","Sun","24"
"20130617","2013-06-17","17","17","6","06","June","Jun","Q2","2013","1","Monday","Mon","24"
"20130618","2013-06-18","18","18","6","06","June","Jun","Q2","2013","2","Tuesday","Tue","24"
"20130619","2013-06-19","19","19","6","06","June","Jun","Q2","2013","3","Wednesday","Wed","24"
"20130620","2013-06-20","20","20","6","06","June","Jun","Q2","2013","4","Thursday","Thu","24"
"20130621","2013-06-21","21","21","6","06","June","Jun","Q2","2013","5","Friday","Fri","24"
"20130622","2013-06-22","22","22","6","06","June","Jun","Q2","2013","6","Saturday","Sat","24"
"20130623","2013-06-23","23","23","6","06","June","Jun","Q2","2013","7","Sunday","Sun","25"
"20130624","2013-06-24","24","24","6","06","June","Jun","Q2","2013","1","Monday","Mon","25"
"20130625","2013-06-25","25","25","6","06","June","Jun","Q2","2013","2","Tuesday","Tue","25"
"20130626","2013-06-26","26","26","6","06","June","Jun","Q2","2013","3","Wednesday","Wed","25"
"20130627","2013-06-27","27","27","6","06","June","Jun","Q2","2013","4","Thursday","Thu","25"
"20130628","2013-06-28","28","28","6","06","June","Jun","Q2","2013","5","Friday","Fri","25"
"20130629","2013-06-29","29","29","6","06","June","Jun","Q2","2013","6","Saturday","Sat","25"
"20130630","2013-06-30","30","30","6","06","June","Jun","Q2","2013","7","Sunday","Sun","26"
"20130701","2013-07-01","1","01","7","07","July","Jul","Q3","2013","1","Monday","Mon","26"
"20130702","2013-07-02","2","02","7","07","July","Jul","Q3","2013","2","Tuesday","Tue","26"
"20130703","2013-07-03","3","03","7","07","July","Jul","Q3","2013","3","Wednesday","Wed","26"
"20130704","2013-07-04","4","04","7","07","July","Jul","Q3","2013","4","Thursday","Thu","26"
"20130705","2013-07-05","5","05","7","07","July","Jul","Q3","2013","5","Friday","Fri","26"
"20130706","2013-07-06","6","06","7","07","July","Jul","Q3","2013","6","Saturday","Sat","26"
"20130707","2013-07-07","7","07","7","07","July","Jul","Q3","2013","7","Sunday","Sun","27"
"20130708","2013-07-08","8","08","7","07","July","Jul","Q3","2013","1","Monday","Mon","27"
"20130709","2013-07-09","9","09","7","07","July","Jul","Q3","2013","2","Tuesday","Tue","27"
"20130710","2013-07-10","10","10","7","07","July","Jul","Q3","2013","3","Wednesday","Wed","27"
"20130711","2013-07-11","11","11","7","07","July","Jul","Q3","2013","4","Thursday","Thu","27"
"20130712","2013-07-12","12","12","7","07","July","Jul","Q3","2013","5","Friday","Fri","27"
"20130713","2013-07-13","13","13","7","07","July","Jul","Q3","2013","6","Saturday","Sat","27"
"20130714","2013-07-14","14","14","7","07","July","Jul","Q3","2013","7","Sunday","Sun","28"
"20130715","2013-07-15","15","15","7","07","July","Jul","Q3","2013","1","Monday","Mon","28"
"20130716","2013-07-16","16","16","7","07","July","Jul","Q3","2013","2","Tuesday","Tue","28"
"20130717","2013-07-17","17","17","7","07","July","Jul","Q3","2013","3","Wednesday","Wed","28"
"20130718","2013-07-18","18","18","7","07","July","Jul","Q3","2013","4","Thursday","Thu","28"
"20130719","2013-07-19","19","19","7","07","July","Jul","Q3","2013","5","Friday","Fri","28"
"20130720","2013-07-20","20","20","7","07","July","Jul","Q3","2013","6","Saturday","Sat","28"
"20130721","2013-07-21","21","21","7","07","July","Jul","Q3","2013","7","Sunday","Sun","29"
"20130722","2013-07-22","22","22","7","07","July","Jul","Q3","2013","1","Monday","Mon","29"
"20130723","2013-07-23","23","23","7","07","July","Jul","Q3","2013","2","Tuesday","Tue","29"
"20130724","2013-07-24","24","24","7","07","July","Jul","Q3","2013","3","Wednesday","Wed","29"
"20130725","2013-07-25","25","25","7","07","July","Jul","Q3","2013","4","Thursday","Thu","29"
"20130726","2013-07-26","26","26","7","07","July","Jul","Q3","2013","5","Friday","Fri","29"
"20130727","2013-07-27","27","27","7","07","July","Jul","Q3","2013","6","Saturday","Sat","29"
"20130728","2013-07-28","28","28","7","07","July","Jul","Q3","2013","7","Sunday","Sun","30"
"20130729","2013-07-29","29","29","7","07","July","Jul","Q3","2013","1","Monday","Mon","30"
"20130730","2013-07-30","30","30","7","07","July","Jul","Q3","2013","2","Tuesday","Tue","30"
"20130731","2013-07-31","31","31","7","07","July","Jul","Q3","2013","3","Wednesday","Wed","30"
"20130801","2013-08-01","1","01","8","08","August","Aug","Q3","2013","4","Thursday","Thu","30"
"20130802","2013-08-02","2","02","8","08","August","Aug","Q3","2013","5","Friday","Fri","30"
"20130803","2013-08-03","3","03","8","08","August","Aug","Q3","2013","6","Saturday","Sat","30"
"20130804","2013-08-04","4","04","8","08","August","Aug","Q3","2013","7","Sunday","Sun","31"
"20130805","2013-08-05","5","05","8","08","August","Aug","Q3","2013","1","Monday","Mon","31"
"20130806","2013-08-06","6","06","8","08","August","Aug","Q3","2013","2","Tuesday","Tue","31"
"20130807","2013-08-07","7","07","8","08","August","Aug","Q3","2013","3","Wednesday","Wed","31"
"20130808","2013-08-08","8","08","8","08","August","Aug","Q3","2013","4","Thursday","Thu","31"
"20130809","2013-08-09","9","09","8","08","August","Aug","Q3","2013","5","Friday","Fri","31"
"20130810","2013-08-10","10","10","8","08","August","Aug","Q3","2013","6","Saturday","Sat","31"
"20130811","2013-08-11","11","11","8","08","August","Aug","Q3","2013","7","Sunday","Sun","32"
"20130812","2013-08-12","12","12","8","08","August","Aug","Q3","2013","1","Monday","Mon","32"
"20130813","2013-08-13","13","13","8","08","August","Aug","Q3","2013","2","Tuesday","Tue","32"
"20130814","2013-08-14","14","14","8","08","August","Aug","Q3","2013","3","Wednesday","Wed","32"
"20130815","2013-08-15","15","15","8","08","August","Aug","Q3","2013","4","Thursday","Thu","32"
"20130816","2013-08-16","16","16","8","08","August","Aug","Q3","2013","5","Friday","Fri","32"
"20130817","2013-08-17","17","17","8","08","August","Aug","Q3","2013","6","Saturday","Sat","32"
"20130818","2013-08-18","18","18","8","08","August","Aug","Q3","2013","7","Sunday","Sun","33"
"20130819","2013-08-19","19","19","8","08","August","Aug","Q3","2013","1","Monday","Mon","33"
"20130820","2013-08-20","20","20","8","08","August","Aug","Q3","2013","2","Tuesday","Tue","33"
"20130821","2013-08-21","21","21","8","08","August","Aug","Q3","2013","3","Wednesday","Wed","33"
"20130822","2013-08-22","22","22","8","08","August","Aug","Q3","2013","4","Thursday","Thu","33"
"20130823","2013-08-23","23","23","8","08","August","Aug","Q3","2013","5","Friday","Fri","33"
"20130824","2013-08-24","24","24","8","08","August","Aug","Q3","2013","6","Saturday","Sat","33"
"20130825","2013-08-25","25","25","8","08","August","Aug","Q3","2013","7","Sunday","Sun","34"
"20130826","2013-08-26","26","26","8","08","August","Aug","Q3","2013","1","Monday","Mon","34"
"20130827","2013-08-27","27","27","8","08","August","Aug","Q3","2013","2","Tuesday","Tue","34"
"20130828","2013-08-28","28","28","8","08","August","Aug","Q3","2013","3","Wednesday","Wed","34"
"20130829","2013-08-29","29","29","8","08","August","Aug","Q3","2013","4","Thursday","Thu","34"
"20130830","2013-08-30","30","30","8","08","August","Aug","Q3","2013","5","Friday","Fri","34"
"20130831","2013-08-31","31","31","8","08","August","Aug","Q3","2013","6","Saturday","Sat","34"
"20130901","2013-09-01","1","01","9","09","September","Sep","Q3","2013","7","Sunday","Sun","35"
"20130902","2013-09-02","2","02","9","09","September","Sep","Q3","2013","1","Monday","Mon","35"
"20130903","2013-09-03","3","03","9","09","September","Sep","Q3","2013","2","Tuesday","Tue","35"
"20130904","2013-09-04","4","04","9","09","September","Sep","Q3","2013","3","Wednesday","Wed","35"
"20130905","2013-09-05","5","05","9","09","September","Sep","Q3","2013","4","Thursday","Thu","35"
"20130906","2013-09-06","6","06","9","09","September","Sep","Q3","2013","5","Friday","Fri","35"
"20130907","2013-09-07","7","07","9","09","September","Sep","Q3","2013","6","Saturday","Sat","35"
"20130908","2013-09-08","8","08","9","09","September","Sep","Q3","2013","7","Sunday","Sun","36"
"20130909","2013-09-09","9","09","9","09","September","Sep","Q3","2013","1","Monday","Mon","36"
"20130910","2013-09-10","10","10","9","09","September","Sep","Q3","2013","2","Tuesday","Tue","36"
"20130911","2013-09-11","11","11","9","09","September","Sep","Q3","2013","3","Wednesday","Wed","36"
"20130912","2013-09-12","12","12","9","09","September","Sep","Q3","2013","4","Thursday","Thu","36"
"20130913","2013-09-13","13","13","9","09","September","Sep","Q3","2013","5","Friday","Fri","36"
"20130914","2013-09-14","14","14","9","09","September","Sep","Q3","2013","6","Saturday","Sat","36"
"20130915","2013-09-15","15","15","9","09","September","Sep","Q3","2013","7","Sunday","Sun","37"
"20130916","2013-09-16","16","16","9","09","September","Sep","Q3","2013","1","Monday","Mon","37"
"20130917","2013-09-17","17","17","9","09","September","Sep","Q3","2013","2","Tuesday","Tue","37"
"20130918","2013-09-18","18","18","9","09","September","Sep","Q3","2013","3","Wednesday","Wed","37"
"20130919","2013-09-19","19","19","9","09","September","Sep","Q3","2013","4","Thursday","Thu","37"
"20130920","2013-09-20","20","20","9","09","September","Sep","Q3","2013","5","Friday","Fri","37"
"20130921","2013-09-21","21","21","9","09","September","Sep","Q3","2013","6","Saturday","Sat","37"
"20130922","2013-09-22","22","22","9","09","September","Sep","Q3","2013","7","Sunday","Sun","38"
"20130923","2013-09-23","23","23","9","09","September","Sep","Q3","2013","1","Monday","Mon","38"
"20130924","2013-09-24","24","24","9","09","September","Sep","Q3","2013","2","Tuesday","Tue","38"
"20130925","2013-09-25","25","25","9","09","September","Sep","Q3","2013","3","Wednesday","Wed","38"
"20130926","2013-09-26","26","26","9","09","September","Sep","Q3","2013","4","Thursday","Thu","38"
"20130927","2013-09-27","27","27","9","09","September","Sep","Q3","2013","5","Friday","Fri","38"
"20130928","2013-09-28","28","28","9","09","September","Sep","Q3","2013","6","Saturday","Sat","38"
"20130929","2013-09-29","29","29","9","09","September","Sep","Q3","2013","7","Sunday","Sun","39"
"20130930","2013-09-30","30","30","9","09","September","Sep","Q3","2013","1","Monday","Mon","39"
"20131001","2013-10-01","1","01","10","10","October","Oct","Q4","2013","2","Tuesday","Tue","39"
"20131002","2013-10-02","2","02","10","10","October","Oct","Q4","2013","3","Wednesday","Wed","39"
"20131003","2013-10-03","3","03","10","10","October","Oct","Q4","2013","4","Thursday","Thu","39"
"20131004","2013-10-04","4","04","10","10","October","Oct","Q4","2013","5","Friday","Fri","39"
"20131005","2013-10-05","5","05","10","10","October","Oct","Q4","2013","6","Saturday","Sat","39"
"20131006","2013-10-06","6","06","10","10","October","Oct","Q4","2013","7","Sunday","Sun","40"
"20131007","2013-10-07","7","07","10","10","October","Oct","Q4","2013","1","Monday","Mon","40"
"20131008","2013-10-08","8","08","10","10","October","Oct","Q4","2013","2","Tuesday","Tue","40"
"20131009","2013-10-09","9","09","10","10","October","Oct","Q4","2013","3","Wednesday","Wed","40"
"20131010","2013-10-10","10","10","10","10","October","Oct","Q4","2013","4","Thursday","Thu","40"
"20131011","2013-10-11","11","11","10","10","October","Oct","Q4","2013","5","Friday","Fri","40"
"20131012","2013-10-12","12","12","10","10","October","Oct","Q4","2013","6","Saturday","Sat","40"
"20131013","2013-10-13","13","13","10","10","October","Oct","Q4","2013","7","Sunday","Sun","41"
"20131014","2013-10-14","14","14","10","10","October","Oct","Q4","2013","1","Monday","Mon","41"
"20131015","2013-10-15","15","15","10","10","October","Oct","Q4","2013","2","Tuesday","Tue","41"
"20131016","2013-10-16","16","16","10","10","October","Oct","Q4","2013","3","Wednesday","Wed","41"
"20131017","2013-10-17","17","17","10","10","October","Oct","Q4","2013","4","Thursday","Thu","41"
"20131018","2013-10-18","18","18","10","10","October","Oct","Q4","2013","5","Friday","Fri","41"
"20131019","2013-10-19","19","19","10","10","October","Oct","Q4","2013","6","Saturday","Sat","41"
"20131020","2013-10-20","20","20","10","10","October","Oct","Q4","2013","7","Sunday","Sun","42"
"20131021","2013-10-21","21","21","10","10","October","Oct","Q4","2013","1","Monday","Mon","42"
"20131022","2013-10-22","22","22","10","10","October","Oct","Q4","2013","2","Tuesday","Tue","42"
"20131023","2013-10-23","23","23","10","10","October","Oct","Q4","2013","3","Wednesday","Wed","42"
"20131024","2013-10-24","24","24","10","10","October","Oct","Q4","2013","4","Thursday","Thu","42"
"20131025","2013-10-25","25","25","10","10","October","Oct","Q4","2013","5","Friday","Fri","42"
"20131026","2013-10-26","26","26","10","10","October","Oct","Q4","2013","6","Saturday","Sat","42"
"20131027","2013-10-27","27","27","10","10","October","Oct","Q4","2013","7","Sunday","Sun","43"
"20131028","2013-10-28","28","28","10","10","October","Oct","Q4","2013","1","Monday","Mon","43"
"20131029","2013-10-29","29","29","10","10","October","Oct","Q4","2013","2","Tuesday","Tue","43"
"20131030","2013-10-30","30","30","10","10","October","Oct","Q4","2013","3","Wednesday","Wed","43"
"20131031","2013-10-31","31","31","10","10","October","Oct","Q4","2013","4","Thursday","Thu","43"
"20131101","2013-11-01","1","01","11","11","November","Nov","Q4","2013","5","Friday","Fri","43"
"20131102","2013-11-02","2","02","11","11","November","Nov","Q4","2013","6","Saturday","Sat","43"
"20131103","2013-11-03","3","03","11","11","November","Nov","Q4","2013","7","Sunday","Sun","44"
"20131104","2013-11-04","4","04","11","11","November","Nov","Q4","2013","1","Monday","Mon","44"
"20131105","2013-11-05","5","05","11","11","November","Nov","Q4","2013","2","Tuesday","Tue","44"
"20131106","2013-11-06","6","06","11","11","November","Nov","Q4","2013","3","Wednesday","Wed","44"
"20131107","2013-11-07","7","07","11","11","November","Nov","Q4","2013","4","Thursday","Thu","44"
"20131108","2013-11-08","8","08","11","11","November","Nov","Q4","2013","5","Friday","Fri","44"
"20131109","2013-11-09","9","09","11","11","November","Nov","Q4","2013","6","Saturday","Sat","44"
"20131110","2013-11-10","10","10","11","11","November","Nov","Q4","2013","7","Sunday","Sun","45"
"20131111","2013-11-11","11","11","11","11","November","Nov","Q4","2013","1","Monday","Mon","45"
"20131112","2013-11-12","12","12","11","11","November","Nov","Q4","2013","2","Tuesday","Tue","45"
"20131113","2013-11-13","13","13","11","11","November","Nov","Q4","2013","3","Wednesday","Wed","45"
"20131114","2013-11-14","14","14","11","11","November","Nov","Q4","2013","4","Thursday","Thu","45"
"20131115","2013-11-15","15","15","11","11","November","Nov","Q4","2013","5","Friday","Fri","45"
"20131116","2013-11-16","16","16","11","11","November","Nov","Q4","2013","6","Saturday","Sat","45"
"20131117","2013-11-17","17","17","11","11","November","Nov","Q4","2013","7","Sunday","Sun","46"
"20131118","2013-11-18","18","18","11","11","November","Nov","Q4","2013","1","Monday","Mon","46"
"20131119","2013-11-19","19","19","11","11","November","Nov","Q4","2013","2","Tuesday","Tue","46"
"20131120","2013-11-20","20","20","11","11","November","Nov","Q4","2013","3","Wednesday","Wed","46"
"20131121","2013-11-21","21","21","11","11","November","Nov","Q4","2013","4","Thursday","Thu","46"
"20131122","2013-11-22","22","22","11","11","November","Nov","Q4","2013","5","Friday","Fri","46"
"20131123","2013-11-23","23","23","11","11","November","Nov","Q4","2013","6","Saturday","Sat","46"
"20131124","2013-11-24","24","24","11","11","November","Nov","Q4","2013","7","Sunday","Sun","47"
"20131125","2013-11-25","25","25","11","11","November","Nov","Q4","2013","1","Monday","Mon","47"
"20131126","2013-11-26","26","26","11","11","November","Nov","Q4","2013","2","Tuesday","Tue","47"
"20131127","2013-11-27","27","27","11","11","November","Nov","Q4","2013","3","Wednesday","Wed","47"
"20131128","2013-11-28","28","28","11","11","November","Nov","Q4","2013","4","Thursday","Thu","47"
"20131129","2013-11-29","29","29","11","11","November","Nov","Q4","2013","5","Friday","Fri","47"
"20131130","2013-11-30","30","30","11","11","November","Nov","Q4","2013","6","Saturday","Sat","47"
"20131201","2013-12-01","1","01","12","12","December","Dec","Q4","2013","7","Sunday","Sun","48"
"20131202","2013-12-02","2","02","12","12","December","Dec","Q4","2013","1","Monday","Mon","48"
"20131203","2013-12-03","3","03","12","12","December","Dec","Q4","2013","2","Tuesday","Tue","48"
"20131204","2013-12-04","4","04","12","12","December","Dec","Q4","2013","3","Wednesday","Wed","48"
"20131205","2013-12-05","5","05","12","12","December","Dec","Q4","2013","4","Thursday","Thu","48"
"20131206","2013-12-06","6","06","12","12","December","Dec","Q4","2013","5","Friday","Fri","48"
"20131207","2013-12-07","7","07","12","12","December","Dec","Q4","2013","6","Saturday","Sat","48"
"20131208","2013-12-08","8","08","12","12","December","Dec","Q4","2013","7","Sunday","Sun","49"
"20131209","2013-12-09","9","09","12","12","December","Dec","Q4","2013","1","Monday","Mon","49"
